CONTRACT_ID,PLAYER_ID,FULL_NAME,DPM,SIGNING_DATE,SIGNING_TEAM_ID,TEAM_FULL_NAME,CONTRACT_CAP_SALARY,CONTRACT_TAX_SALARY,TOTAL_SALARY,OVERALL_PROTECTION_COVERAGE_LK,SKILL_PROTECTION_AMOUNT,SALARY_YEAR,OPTION_LK,CONTRACT_TYPE_LK,CONTRACT_LENGTH
98936,471807,Goga Bitadze,0.2856622914,2024-07-06,31,Orlando Magic,8333333,8333333,8333333,FULL,8333333,2025,NONE,REGCT,3
98936,471807,Goga Bitadze,0.2856622914,2024-07-06,31,Orlando Magic,7608696,7608696,7608696,FULL,7608696,2026,NONE,REGCT,3
98941,469656,Naji Marshall,-0.9650004399,2024-07-06,20,Dallas Mavericks,8571429,8571429,8571429,FULL,8571429,2024,NONE,REGCT,3
98941,469656,Naji Marshall,-0.9650004399,2024-07-06,20,Dallas Mavericks,9000000,9000000,9000000,FULL,9000000,2025,NONE,REGCT,3
98941,469656,Naji Marshall,-0.9650004399,2024-07-06,20,Dallas Mavericks,9428571,9428571,9428571,FULL,9428571,2026,NONE,REGCT,3
98909,469064,Jonathan Isaac,2.914554561,2024-07-06,31,Orlando Magic,15000000,15000000,15000000,PTCND,15000000,2025,NONE,VETEX,4
98909,469064,Jonathan Isaac,2.914554561,2024-07-06,31,Orlando Magic,14500000,14500000,14500000,PTCND,8000000,2026,NONE,VETEX,4
98909,469064,Jonathan Isaac,2.914554561,2024-07-06,31,Orlando Magic,14500000,14500000,14500000,NOCND,0,2027,NONE,VETEX,4
98909,469064,Jonathan Isaac,2.914554561,2024-07-06,31,Orlando Magic,15000000,15000000,15000000,NOCND,0,2028,NONE,VETEX,4
98926,466625,Pascal Siakam,1.698622893,2024-07-06,32,Indiana Pacers,42176400,42176400,42176400,FULL,42176400,2024,NONE,REGCT,4
98926,466625,Pascal Siakam,1.698622893,2024-07-06,32,Indiana Pacers,45550512,45550512,45550512,FULL,45550512,2025,NONE,REGCT,4
98926,466625,Pascal Siakam,1.698622893,2024-07-06,32,Indiana Pacers,48924624,48924624,48924624,FULL,48924624,2026,NONE,REGCT,4
98926,466625,Pascal Siakam,1.698622893,2024-07-06,32,Indiana Pacers,52298736,52298736,52298736,FULL,52298736,2027,NONE,REGCT,4
98908,464779,Moritz Wagner,0.3719331975,2024-07-06,31,Orlando Magic,11000000,11000000,11000000,FULL,11000000,2024,NONE,REGCT,2
98908,464779,Moritz Wagner,0.3719331975,2024-07-06,31,Orlando Magic,11000000,11000000,11000000,FULL,11000000,2025,TEAM,REGCT,2
98904,460740,Isaiah Hartenstein,2.65952985,2024-07-06,38,Oklahoma City Thunder,30000000,30000000,30000000,FULL,30000000,2024,NONE,REGCT,3
98904,460740,Isaiah Hartenstein,2.65952985,2024-07-06,38,Oklahoma City Thunder,28500000,28500000,28500000,FULL,28500000,2025,NONE,REGCT,3
98904,460740,Isaiah Hartenstein,2.65952985,2024-07-06,38,Oklahoma City Thunder,28500000,28500000,28500000,FULL,28500000,2026,TEAM,REGCT,3
98946,457728,Delon Wright,0.06052439752,2024-07-06,27,Milwaukee Bucks,2087519,2087519,3003427,FULL,3003427,2024,NONE,REGCT,1
98942,440534,Vlatko Cancar,-1.251397176,2024-07-06,21,Denver Nuggets,2087519,2087519,2425403,FULL,2425403,2024,NONE,REGCT,1
98937,439796,Bam Adebayo,1.906259725,2024-07-06,26,Miami Heat,48713700,48713700,51935268,FULL,51935268,2026,NONE,VETEX,3
98937,439796,Bam Adebayo,1.906259725,2024-07-06,26,Miami Heat,52610796,52610796,56090089,FULL,56090089,2027,NONE,VETEX,3
98937,439796,Bam Adebayo,1.906259725,2024-07-06,26,Miami Heat,56507892,56507892,60244910,FULL,60244910,2028,PLYR,VETEX,3
98928,438623,Aaron Holiday,-0.8264679248,2024-07-06,23,Houston Rockets,4668000,4668000,4668000,FULL,4668000,2024,NONE,REGCT,2
98928,438623,Aaron Holiday,-0.8264679248,2024-07-06,23,Houston Rockets,4901400,4901400,4901400,FULL,4901400,2025,TEAM,REGCT,2
98938,438592,Shake Milton,-2.640006985,2024-07-06,30,New York Knicks,2875000,2875000,2875000,PTCND,2875000,2024,NONE,REGCT,3
98938,438592,Shake Milton,-2.640006985,2024-07-06,30,New York Knicks,3000000,3000000,3000000,NOCND,0,2025,NONE,REGCT,3
98938,438592,Shake Milton,-2.640006985,2024-07-06,30,New York Knicks,3287406,3287406,3287406,NOCND,0,2026,NONE,REGCT,3
98931,413768,Buddy Hield,-0.2161891656,2024-07-06,33,Philadelphia 76ers,8780488,8780488,8780488,PTCND,8780488,2024,NONE,REGCT,4
98931,413768,Buddy Hield,-0.2161891656,2024-07-06,33,Philadelphia 76ers,9219512,9219512,9219512,PTCND,9219512,2025,NONE,REGCT,4
98931,413768,Buddy Hield,-0.2161891656,2024-07-06,33,Philadelphia 76ers,9658536,9658536,9658536,PTCND,3000000,2026,NONE,REGCT,4
98931,413768,Buddy Hield,-0.2161891656,2024-07-06,33,Philadelphia 76ers,10097560,10097560,10097560,PTCND,3136364,2027,PLYTF,REGCT,4
98916,384032,Royce O'Neale,-0.05851393804,2024-07-06,34,Phoenix Suns,9375000,9375000,9375000,FULL,9375000,2024,NONE,REGCT,4
98916,384032,Royce O'Neale,-0.05851393804,2024-07-06,34,Phoenix Suns,10125000,10125000,10125000,FULL,10125000,2025,NONE,REGCT,4
98916,384032,Royce O'Neale,-0.05851393804,2024-07-06,34,Phoenix Suns,10875000,10875000,10875000,FULL,10875000,2026,NONE,REGCT,4
98916,384032,Royce O'Neale,-0.05851393804,2024-07-06,34,Phoenix Suns,11625000,11625000,11625000,FULL,11625000,2027,NONE,REGCT,4
98929,348020,Caleb Martin,0.1775424593,2024-07-06,33,Philadelphia 76ers,8149001,8149001,8149001,FULL,8149001,2024,NONE,REGCT,4
98929,348020,Caleb Martin,0.1775424593,2024-07-06,33,Philadelphia 76ers,8556451,8556451,8556451,FULL,8556451,2025,NONE,REGCT,4
98929,348020,Caleb Martin,0.1775424593,2024-07-06,33,Philadelphia 76ers,8963901,8963901,8963901,FULL,8963901,2026,NONE,REGCT,4
98929,348020,Caleb Martin,0.1775424593,2024-07-06,33,Philadelphia 76ers,9371351,9371351,9371351,FULL,9371351,2027,PLYR,REGCT,4
98910,348016,Jayson Tatum,5.794997106,2024-07-06,16,Boston Celtics,54126450,54126450,54126450,FULL,54126450,2025,NONE,VETEX,5
98910,348016,Jayson Tatum,5.794997106,2024-07-06,16,Boston Celtics,58456566,58456566,58456566,FULL,58456566,2026,NONE,VETEX,5
98910,348016,Jayson Tatum,5.794997106,2024-07-06,16,Boston Celtics,62786682,62786682,62786682,FULL,62786682,2027,NONE,VETEX,5
98910,348016,Jayson Tatum,5.794997106,2024-07-06,16,Boston Celtics,67116798,67116798,67116798,FULL,67116798,2028,NONE,VETEX,5
98910,348016,Jayson Tatum,5.794997106,2024-07-06,16,Boston Celtics,71446914,71446914,71446914,FULL,71446914,2029,PLYR,VETEX,5
98907,348010,Malik Monk,-0.9313841026,2024-07-06,36,Sacramento Kings,17405203,17405203,17405203,FULL,17405203,2024,NONE,REGCT,4
98907,348010,Malik Monk,-0.9313841026,2024-07-06,36,Sacramento Kings,18797619,18797619,18797619,FULL,18797619,2025,NONE,REGCT,4
98907,348010,Malik Monk,-0.9313841026,2024-07-06,36,Sacramento Kings,20190035,20190035,20190035,FULL,20190035,2026,NONE,REGCT,4
98907,348010,Malik Monk,-0.9313841026,2024-07-06,36,Sacramento Kings,21582451,21582451,21582451,FULL,21582451,2027,PLYR,REGCT,4
98903,347552,Gary Harris,0.4437286228,2024-07-06,31,Orlando Magic,7500000,7500000,7500000,FULL,7500000,2024,NONE,REGCT,2
98903,347552,Gary Harris,0.4437286228,2024-07-06,31,Orlando Magic,7500000,7500000,7500000,FULL,7500000,2025,TEAM,REGCT,2
98924,347520,Cody Zeller,-0.785382722,2024-07-06,18,New Orleans Pelicans,3500000,3500000,3500000,PART,3500000,2024,NONE,REGCT,3
98924,347520,Cody Zeller,-0.785382722,2024-07-06,18,New Orleans Pelicans,3675000,3675000,3675000,NONE,0,2025,NONE,REGCT,3
98924,347520,Cody Zeller,-0.785382722,2024-07-06,18,New Orleans Pelicans,3850000,3850000,3850000,NONE,0,2026,NONE,REGCT,3
98912,347519,Kentavious Caldwell-Pope,1.984733696,2024-07-06,31,Orlando Magic,22757000,22757000,22757000,FULL,22757000,2024,NONE,REGCT,3
98912,347519,Kentavious Caldwell-Pope,1.984733696,2024-07-06,31,Orlando Magic,21621500,21621500,21621500,FULL,21621500,2025,NONE,REGCT,3
98912,347519,Kentavious Caldwell-Pope,1.984733696,2024-07-06,31,Orlando Magic,21621500,21621500,21621500,FULL,21621500,2026,PLYR,REGCT,3
98932,347457,Kyle Anderson,0.1297517296,2024-07-06,28,Minnesota Timberwolves,8780488,8780488,8780488,PTCND,8780488,2024,NONE,REGCT,3
98932,347457,Kyle Anderson,0.1297517296,2024-07-06,28,Minnesota Timberwolves,9219512,9219512,9219512,PTCND,9219512,2025,NONE,REGCT,3
98932,347457,Kyle Anderson,0.1297517296,2024-07-06,28,Minnesota Timberwolves,9658536,9658536,9658536,NOCND,0,2026,NONE,REGCT,3
98943,347116,Paul George,4.668143595,2024-07-06,33,Philadelphia 76ers,49205800,49205800,49205800,FULL,49205800,2024,NONE,REGCT,4
98943,347116,Paul George,4.668143595,2024-07-06,33,Philadelphia 76ers,51666090,51666090,51666090,FULL,51666090,2025,NONE,REGCT,4
98943,347116,Paul George,4.668143595,2024-07-06,33,Philadelphia 76ers,54126380,54126380,54126380,FULL,54126380,2026,NONE,REGCT,4
98943,347116,Paul George,4.668143595,2024-07-06,33,Philadelphia 76ers,56586670,56586670,56586670,FULL,56586670,2027,PLYR,REGCT,4
98906,347051,Jonas Valanciunas,-0.5740103353,2024-07-06,18,New Orleans Pelicans,9900000,9900000,9900000,PTCND,9900000,2024,NONE,REGCT,3
98906,347051,Jonas Valanciunas,-0.5740103353,2024-07-06,18,New Orleans Pelicans,10395000,10395000,10395000,PTCND,10395000,2025,NONE,REGCT,3
98906,347051,Jonas Valanciunas,-0.5740103353,2024-07-06,18,New Orleans Pelicans,10000000,10000000,10000000,NOCND,0,2026,NONE,REGCT,3
98930,346920,Klay Thompson,-0.6896094109,2024-07-06,22,Golden State Warriors,15873016,15873016,15873016,FULL,15873016,2024,NONE,REGCT,3
98930,346920,Klay Thompson,-0.6896094109,2024-07-06,22,Golden State Warriors,16666667,16666667,16666667,FULL,16666667,2025,NONE,REGCT,3
98930,346920,Klay Thompson,-0.6896094109,2024-07-06,22,Golden State Warriors,17460317,17460317,17460317,FULL,17460317,2026,NONE,REGCT,3
98945,344407,LeBron James,4.355877593,2024-07-06,25,Los Angeles Lakers,48728845,48728845,48728845,FULL,48728845,2024,NONE,REGCT,2
98945,344407,LeBron James,4.355877593,2024-07-06,25,Los Angeles Lakers,52627153,52627153,52627153,FULL,52627153,2025,PLYR,REGCT,2
98911,342601,Joe Ingles,-1.696346366,2024-07-06,28,Minnesota Timberwolves,2087519,2087519,3303771,FULL,3303771,2024,NONE,REGCT,1
98905,342544,Kevin Love,0.1454905378,2024-07-06,26,Miami Heat,3850000,3850000,3850000,FULL,3850000,2024,NONE,REGCT,2
98905,342544,Kevin Love,0.1454905378,2024-07-06,26,Miami Heat,4150000,4150000,4150000,FULL,4150000,2025,NONE,REGCT,2
98894,550559,Trevelin Queen,-1.344343154,2024-07-05,31,Orlando Magic,0,0,0,PART,77500,2024,NONE,2WCT,1
98890,490043,James Wiseman,-2.273993189,2024-07-05,32,Indiana Pacers,2237691,2237691,2237691,PART,500000,2024,NONE,REGCT,2
98890,490043,James Wiseman,-2.273993189,2024-07-05,32,Indiana Pacers,2546675,2546675,2546675,PART,569041,2025,TEAM,REGCT,2
98895,470230,Luka Garza,-0.7475912884,2024-07-05,28,Minnesota Timberwolves,2162606,2162606,2162606,FULL,2162606,2024,NONE,REGCT,2
98895,470230,Luka Garza,-0.7475912884,2024-07-05,28,Minnesota Timberwolves,2349578,2349578,2349578,FULL,2349578,2025,TEAM,REGCT,2
98888,342867,Garrett Temple,-2.1447745,2024-07-05,39,Toronto Raptors,2087519,2087519,3303771,FULL,3303771,2024,NONE,REGCT,1
98880,347245,Alec Burks,-1.53378073,2024-07-04,26,Miami Heat,2087519,2087519,3303771,FULL,3303771,2024,NONE,REGCT,1
98863,528678,Tristan Vukcevic,-1.940087181,2024-07-03,42,Washington Wizards,0,0,0,PTCND,77500,2024,NONE,2WCT,1
98869,490066,Nate Williams,-1.789068039,2024-07-03,23,Houston Rockets,0,0,0,PTCND,77500,2024,NONE,2WCT,1
98866,489915,Drew Peterson,-2.066261762,2024-07-03,16,Boston Celtics,0,0,0,PART,77500,2024,NONE,2WCT,1
98870,470224,Mo Bamba,-0.9872297898,2024-07-03,24,LA Clippers,2087519,2087519,2613120,FULL,2613120,2024,NONE,REGCT,1
98864,439606,Monte Morris,-0.3083828184,2024-07-03,34,Phoenix Suns,2087519,2087519,2800834,FULL,2800834,2024,NONE,REGCT,1
98871,384351,Damion Lee,-1.582556774,2024-07-03,34,Phoenix Suns,2087519,2087519,2800834,FULL,2800834,2024,NONE,REGCT,1
98872,347998,Thomas Bryant,-0.6241672837,2024-07-03,26,Miami Heat,2087519,2087519,2800834,FULL,2800834,2024,NONE,REGCT,1
98865,346663,Mason Plumlee,-0.315047034,2024-07-03,34,Phoenix Suns,2087519,2087519,3303771,FULL,3303771,2024,NONE,REGCT,1
98848,500411,Collin Gillespie,-1.038442101,2024-07-02,34,Phoenix Suns,0,0,0,PTCND,77500,2024,NONE,2WCT,1
98856,472825,Nate Hinton,-0.5569605673,2024-07-02,23,Houston Rockets,2087519,2087519,2162606,NONE,0,2024,NONE,SUMM,1
98853,472825,Nate Hinton,-0.5569605673,2024-07-02,23,Houston Rockets,2087519,2087519,2162606,NONE,0,2024,NONE,REGCT,1
98852,463536,Xavier Tillman,-0.1854440982,2024-07-02,16,Boston Celtics,2237691,2237691,2237691,FULL,2237691,2024,NONE,REGCT,2
98852,463536,Xavier Tillman,-0.1854440982,2024-07-02,16,Boston Celtics,2546675,2546675,2546675,FULL,2546675,2025,NONE,REGCT,2
98857,462069,Jermaine Samuels Jr.,-1.790989019,2024-07-02,23,Houston Rockets,1862265,2087519,1862265,NONE,0,2024,NONE,SUMM,1
98854,462069,Jermaine Samuels Jr.,-1.790989019,2024-07-02,23,Houston Rockets,1862265,1862265,1862265,NONE,0,2024,NONE,REGCT,1
98855,457721,Luke Kornet,1.206320952,2024-07-02,16,Boston Celtics,2087519,2087519,2800834,FULL,2800834,2024,NONE,REGCT,1
98840,494891,Dru Smith,-1.300214884,2024-07-01,26,Miami Heat,0,0,0,PTCND,77500,2024,NONE,2WCT,1
98838,472461,Justin Minaya,-1.691060516,2024-07-01,35,Portland Trail Blazers,0,0,0,PART,77500,2024,NONE,2WCT,1
98837,433116,Richaun Holmes,-0.8205833302,2024-06-29,42,Washington Wizards,12648321,12648321,12648321,PART,12648321,2024,NONE,VETEX,2
98837,433116,Richaun Holmes,-0.8205833302,2024-06-29,42,Washington Wizards,13280737,13280737,13280737,PART,250000,2025,NONE,VETEX,2
98836,438645,Grayson Allen,0.8282661973,2024-04-16,34,Phoenix Suns,15625000,15625000,15625000,FULL,15625000,2024,NONE,VETEX,4
98836,438645,Grayson Allen,0.8282661973,2024-04-16,34,Phoenix Suns,16875000,16875000,16875000,FULL,16875000,2025,NONE,VETEX,4
98836,438645,Grayson Allen,0.8282661973,2024-04-16,34,Phoenix Suns,18125000,18125000,18125000,FULL,18125000,2026,NONE,VETEX,4
98836,438645,Grayson Allen,0.8282661973,2024-04-16,34,Phoenix Suns,19375000,19375000,19375000,FULL,19375000,2027,PLYR,VETEX,4
98833,527452,Kai Jones,-1.516627276,2024-04-14,24,LA Clippers,11608,11608,11608,NONE,0,2023,NONE,ROS,2
98833,527452,Kai Jones,-1.516627276,2024-04-14,24,LA Clippers,2196970,2196970,2196970,NONE,0,2024,TEAM,ROS,2
98835,468783,Taze Moore,-2.169607232,2024-04-14,35,Portland Trail Blazers,6434,11608,6434,NONE,0,2023,NONE,10D2,1
98831,490674,Ricky Council IV,-1.243160993,2024-04-13,33,Philadelphia 76ers,864353,864353,864353,NONE,0,2023,NONE,ROS,4
98831,490674,Ricky Council IV,-1.243160993,2024-04-13,33,Philadelphia 76ers,1891857,2120693,1891857,NONE,0,2024,NONE,ROS,4
98831,490674,Ricky Council IV,-1.243160993,2024-04-13,33,Philadelphia 76ers,2221677,2221677,2221677,NONE,0,2025,NONE,ROS,4
98831,490674,Ricky Council IV,-1.243160993,2024-04-13,33,Philadelphia 76ers,2406205,2406205,2406205,NONE,0,2026,TEAM,ROS,4
98832,472696,Malik Williams,-3.69420409,2024-04-13,39,Toronto Raptors,12869,23215,12869,NONE,0,2023,NONE,ROS,1
98834,470070,Matt Ryan,-2.486787542,2024-04-13,18,New Orleans Pelicans,1500000,1500000,1500000,PTCND,1500000,2023,NONE,ROS,3
98834,470070,Matt Ryan,-2.486787542,2024-04-13,18,New Orleans Pelicans,2196970,2196970,2196970,NOCND,0,2024,NONE,ROS,3
98834,470070,Matt Ryan,-2.486787542,2024-04-13,18,New Orleans Pelicans,2381501,2381501,2381501,NOCND,0,2025,TEAM,ROS,3
98830,469094,Jaylen Nowell,-1.677152151,2024-04-13,43,Detroit Pistons,23215,23215,24885,NONE,0,2023,NONE,10D2,1
98829,342590,Jrue Holiday,1.599334835,2024-04-11,16,Boston Celtics,30000000,30000000,30000000,FULL,30000000,2024,NONE,VETEX,4
98829,342590,Jrue Holiday,1.599334835,2024-04-11,16,Boston Celtics,32400000,32400000,32400000,FULL,32400000,2025,NONE,VETEX,4
98829,342590,Jrue Holiday,1.599334835,2024-04-11,16,Boston Celtics,34800000,34800000,34800000,FULL,34800000,2026,NONE,VETEX,4
98829,342590,Jrue Holiday,1.599334835,2024-04-11,16,Boston Celtics,37200000,37200000,37200000,FULL,37200000,2027,PLYR,VETEX,4
98827,462309,Zavier Simpson,-2.924828072,2024-04-09,41,Memphis Grizzlies,62130,69645,62130,NONE,0,2023,NONE,10D2,1
98828,443467,Jack White,-2.34746647,2024-04-09,41,Memphis Grizzlies,62130,69645,62130,NONE,0,2023,NONE,10D1,1
98826,347106,Isaiah Thomas,-3.212707919,2024-04-09,34,Phoenix Suns,69645,69645,110222,NONE,0,2023,NONE,ROS,1
98825,519459,Neemias Queta,-0.1694575917,2024-04-08,16,Boston Celtics,81253,81253,81253,FULL,81253,2023,NONE,ROS,2
98825,519459,Neemias Queta,-0.1694575917,2024-04-08,16,Boston Celtics,2196970,2196970,2196970,FULL,2196970,2024,TEAM,ROS,2
98824,489122,Timmy Allen,-2.895626107,2024-04-06,41,Memphis Grizzlies,57908,104468,57908,NONE,0,2023,NONE,10D1,1
98823,489447,Jared Butler,-1.164957376,2024-04-05,42,Washington Wizards,1250000,1250000,1250000,NONE,0,2023,NONE,ROS,3
98823,489447,Jared Butler,-1.164957376,2024-04-05,42,Washington Wizards,2196970,2196970,2196970,NONE,0,2024,NONE,ROS,3
98823,489447,Jared Butler,-1.164957376,2024-04-05,42,Washington Wizards,2381501,2381501,2381501,NONE,0,2025,TEAM,ROS,3
98822,469317,Jeff Dowtin Jr.,-0.5451367347,2024-04-04,33,Philadelphia 76ers,127683,127683,127683,NONE,0,2023,NONE,ROS,2
98822,469317,Jeff Dowtin Jr.,-0.5451367347,2024-04-04,33,Philadelphia 76ers,2196970,2196970,2196970,NONE,0,2024,TEAM,ROS,2
98821,384837,Javonte Green,1.767565032,2024-04-04,19,Chicago Bulls,127683,127683,136868,NONE,0,2023,NONE,ROS,1
98820,472696,Malik Williams,-3.69420409,2024-04-03,39,Toronto Raptors,64343,116075,64343,NONE,0,2023,NONE,10D1,1
98819,469094,Jaylen Nowell,-1.677152151,2024-04-03,43,Detroit Pistons,116075,116075,124425,NONE,0,2023,NONE,10D1,1
98815,492744,Maozinha Pereira,-2.285466867,2024-03-30,41,Memphis Grizzlies,64343,116075,64343,NONE,0,2023,NONE,10D2,1
98816,462309,Zavier Simpson,-2.924828072,2024-03-30,41,Memphis Grizzlies,103550,116075,103550,NONE,0,2023,NONE,10D1,1
98817,439554,Chimezie Metu,-0.7948722482,2024-03-30,43,Detroit Pistons,215781,215781,215781,NONE,0,2023,NONE,ROS,2
98817,439554,Chimezie Metu,-0.7948722482,2024-03-30,43,Detroit Pistons,2654644,2654644,2654644,NONE,0,2024,TEAM,ROS,2
98818,347106,Isaiah Thomas,-3.212707919,2024-03-30,34,Phoenix Suns,116075,116075,183704,NONE,0,2023,NONE,10D2,1
98814,346610,Marcus Morris Sr.,-1.992567602,2024-03-29,17,Cleveland Cavaliers,197328,197328,312297,NONE,0,2023,NONE,ROS,1
98813,347714,T.J. Warren,-0.8724092993,2024-03-27,28,Minnesota Timberwolves,220543,220543,317307,NONE,0,2023,NONE,ROS,1
98811,487399,DaQuan Jeffries,-1.175273997,2024-03-25,30,New York Knicks,261293,261293,261293,FULL,261293,2023,NONE,ROS,2
98811,487399,DaQuan Jeffries,-1.175273997,2024-03-25,30,New York Knicks,2463946,2463946,2463946,FULL,2463946,2024,TEAM,ROS,2
98812,463634,Mamadi Diakite,-3.101080237,2024-03-25,30,New York Knicks,252525,252525,252525,NONE,0,2023,NONE,ROS,2
98812,463634,Mamadi Diakite,-3.101080237,2024-03-25,30,New York Knicks,2273252,2273252,2273252,NONE,0,2024,NONE,ROS,2
98809,461985,D.J. Wilson,-1.356028939,2024-03-24,33,Philadelphia 76ers,116075,116075,134863,NONE,0,2023,NONE,10D1,1
98810,348014,Kobi Simmons,-1.977159183,2024-03-24,39,Toronto Raptors,116075,116075,124425,NONE,0,2023,NONE,10D1,1
98808,384837,Javonte Green,1.767565032,2024-03-23,19,Chicago Bulls,116075,116075,124425,NONE,0,2023,NONE,10D1,1
98807,492744,Maozinha Pereira,-2.285466867,2024-03-20,41,Memphis Grizzlies,64343,116075,64343,NONE,0,2023,NONE,10D1,1
98806,469072,DeJon Jarreau,-2.070097032,2024-03-20,41,Memphis Grizzlies,103550,116075,103550,NONE,0,2023,NONE,10D2,1
98804,439554,Chimezie Metu,-0.7948722482,2024-03-20,43,Detroit Pistons,116075,116075,134863,NONE,0,2023,NONE,10D1,1
98805,347106,Isaiah Thomas,-3.212707919,2024-03-20,34,Phoenix Suns,116075,116075,183704,NONE,0,2023,NONE,10D1,1
98803,346610,Marcus Morris Sr.,-1.992567602,2024-03-18,17,Cleveland Cavaliers,116075,116075,183704,NONE,0,2023,NONE,10D1,1
98802,347714,T.J. Warren,-0.8724092993,2024-03-16,28,Minnesota Timberwolves,116075,116075,167004,NONE,0,2023,NONE,10D2,1
98801,342646,Taj Gibson,-2.135027563,2024-03-16,43,Detroit Pistons,348225,348225,551112,NONE,0,2023,NONE,ROS,1
98800,527452,Kai Jones,-1.516627276,2024-03-15,33,Philadelphia 76ers,116075,116075,116075,NONE,0,2023,NONE,10D1,1
98799,501429,Jahmi'us Ramsey,-2.003379893,2024-03-14,39,Toronto Raptors,116075,116075,116075,NONE,0,2023,NONE,10D2,1
98797,487399,DaQuan Jeffries,-1.175273997,2024-03-14,30,New York Knicks,116075,116075,124425,NONE,0,2023,NONE,10D2,1
98798,463634,Mamadi Diakite,-3.101080237,2024-03-14,30,New York Knicks,116075,116075,120250,NONE,0,2023,NONE,10D1,1
98796,528678,Tristan Vukcevic,-1.940087181,2024-03-13,42,Washington Wizards,2424892,2424892,2424892,NONE,0,2023,NONE,ROS,2
98796,528678,Tristan Vukcevic,-1.940087181,2024-03-13,42,Washington Wizards,2424892,2424892,2424892,NONE,0,2024,TEAM,ROS,2
98795,490068,Darius Bazley,-2.35345307,2024-03-12,40,Utah Jazz,500000,500000,500000,PART,500000,2023,NONE,ROS,3
98795,490068,Darius Bazley,-2.35345307,2024-03-12,40,Utah Jazz,2463946,2463946,2463946,NONE,0,2024,NONE,ROS,3
98795,490068,Darius Bazley,-2.35345307,2024-03-12,40,Utah Jazz,2781053,2781053,2781053,NONE,0,2025,NONE,ROS,3
98794,554549,Kenny Lofton Jr.,-0.4548737681,2024-03-11,40,Utah Jazz,500000,500000,500000,PART,500000,2023,NONE,ROS,3
98794,554549,Kenny Lofton Jr.,-0.4548737681,2024-03-11,40,Utah Jazz,2120693,2120693,2120693,NONE,0,2024,NONE,ROS,3
98794,554549,Kenny Lofton Jr.,-0.4548737681,2024-03-11,40,Utah Jazz,2301587,2301587,2301587,NONE,0,2025,TEAM,ROS,3
98793,469072,DeJon Jarreau,-2.070097032,2024-03-10,41,Memphis Grizzlies,103550,116075,103550,NONE,0,2023,NONE,10D1,1
98791,461246,Wenyen Gabriel,-2.300262338,2024-03-08,41,Memphis Grizzlies,116075,116075,134863,NONE,0,2023,NONE,10D1,1
98789,347714,T.J. Warren,-0.8724092993,2024-03-06,28,Minnesota Timberwolves,116075,116075,167004,NONE,0,2023,NONE,10D1,1
98790,342841,Patty Mills,-1.615624278,2024-03-06,26,Miami Heat,464300,464300,734816,FULL,734816,2023,NONE,ROS,1
98788,342646,Taj Gibson,-2.135027563,2024-03-06,43,Detroit Pistons,116075,116075,183704,NONE,0,2023,NONE,10D1,1
98787,438592,Shake Milton,-2.640006985,2024-03-05,30,New York Knicks,475908,475908,552938,NONE,0,2023,NONE,ROS,1
98781,574975,Quenton Jackson,-2.412081249,2024-03-04,32,Indiana Pacers,0,0,0,NONE,0,2023,NONE,2WCT,1
